,URN,Postcode,YEAR,Grades_scaled
460,135337,LU40NE,2017,0.21923394335341895
461,138228,MK429AD,2017,1.0260548082373815
462,142387,MK427EB,2017,-2.1838152513369447
463,139160,MK418PX,2017,2.117294539159576
465,139517,MK417UL,2017,-0.5875869215305436
466,136470,MK441JL,2017,0.4630215428147603
469,138571,LU63BU,2017,0.17279821012268745
470,136559,MK452NU,2017,-0.755916454491946
474,137948,SG175QS,2017,-1.823938318798774
475,143853,DE240BR,2017,1.0899039414296376
476,143934,DE214QX,2017,-1.8935919186448715
477,144066,DE214ET,2017,-1.7136534523757865
478,145132,DE243AR,2017,0.6197421424684795
479,112951,DE223HU,2017,0.17279821012268745
481,112956,DE234BZ,2017,0.8751386752375035
482,138622,DE221JD,2017,0.5965242758531137
483,136360,DE735UB,2017,-0.29155912218462915
484,112991,DE39LL,2017,0.7532448755068332
485,136634,DE217BT,2017,-2.0793348515677983
486,137911,DE222LW,2017,0.5849153425454306
487,135120,DE12LF,2017,0.5036528093916502
488,139376,BH192PH,2017,0.4281947428917115
489,141735,DT63DT,2017,0.4630215428147603
490,140977,DT28PX,2017,0.2598652099303093
492,137982,TN62AS,2017,1.2814513410064055
493,138472,BN271DT,2017,0.14377587685348017
494,114587,TN218RJ,2017,0.7300270088914671
496,114590,TN223DJ,2017,0.2888875431995166
497,114591,TN56AZ,2017,0.7358314755453086
498,114592,BN209QX,2017,0.9970324749681742
499,138895,TN394BY,2017,-0.1754697891078
500,138624,TN317NQ,2017,0.6139376758146379
501,114598,BN72XN,2017,1.2117977411603083
502,139996,TN377PS,2017,0.6545689423915283
503,138474,BN212XR,2017,1.821266739813661
504,138475,BN211UE,2017,0.49784834273780876
505,131669,BN238EJ,2017,0.32371434312256503
506,114612,TN401SE,2017,-0.1290340558770685
507,143035,BN237BL,2017,0.8112895420452478
510,137791,PO122QP,2017,0.24825627662262623
511,116502,RG287JF,2017,0.8461163419682962
512,137345,PO77BW,2017,0.5094572760454918
514,138527,LE96PT,2017,2.024423072698112
515,137401,LE112ST,2017,0.4398036761993942
516,137640,LE128DY,2017,0.9970324749681742
517,138521,LE194AQ,2017,0.637155542430004
518,138833,LE651DT,2017,0.7648538088145159
519,138290,CV136HT,2017,0.7706582754683574
521,137931,LE184TA,2017,1.107317341391162
523,138869,LE55LL,2017,0.6719823423530524
525,103486,B130QP,2017,1.3162781409294544
527,103493,B94TR,2017,0.8054850753914062
528,143438,B301UL,2017,0.016077610468967926
529,103497,B138QB,2017,0.10314461027658979
531,103500,B314BS,2017,0.828702942006772
532,103501,B130SF,2017,-0.10001172260786123
534,136882,B64PZ,2017,-0.5063243883767633
536,139841,B203DP,2017,2.244992805544088
538,139746,B201HL,2017,0.5965242758531137
539,137034,B210HN,2017,1.9779873394673804
542,103522,B757DY,2017,0.5500885426223822
543,138136,B744RZ,2017,-2.2824911844522493
544,138059,B83HG,2017,-2.2708822511445663
546,103529,B450EU,2017,0.7648538088145159
548,135970,B120YH,2017,0.7300270088914671
549,142339,CV14BU,2017,0.24825627662262623
552,103728,CV24JW,2017,0.6429600090838452
553,141992,CV22AJ,2017,2.2972330054286605
554,138023,CV62AJ,2017,0.32371434312256503
555,139292,CV25BD,2017,0.43399920954555304
557,142960,CV23JS,2017,0.5500885426223822
558,137209,CV49PW,2017,0.31210540981488233
559,136963,CV36EA,2017,0.7590493421606743
560,137225,CV48DY,2017,-0.053575989377129735
561,136840,CV34BD,2017,0.42239027623786995
562,103742,CV36BH,2017,0.2598652099303093
567,144952,DY20PB,2017,0.9564012083912843
568,103854,DY69XE,2017,0.5733064092377479
569,103855,DY31SN,2017,-1.7949159855295669
570,103858,DY85SP,2017,0.31210540981488233
571,103859,DY97HS,2017,-1.214469320145421
572,137812,B633SL,2017,0.16118927681500436
573,139872,DY81JX,2017,-2.2708822511445663
574,141712,DY83NQ,2017,0.08573121031506559
575,144657,DY13JE,2017,0.3991724096225042
576,141570,DY32JH,2017,0.28308307654567505
577,137705,DY31BP,2017,0.016077610468967926
578,136618,B634BB,2017,0.17860267677652858
584,137701,B688NE,2017,-0.4308663218768245
585,139043,B689PA,2017,0.016077610468967926
587,104019,B659AN,2017,0.4688260094686015
588,104020,WS109QS,2017,-0.9242459874533482
589,134993,B714LG,2017,0.8519208086221377
590,135170,B664ND,2017,-0.0651849226848124
591,135234,B709UW,2017,-2.253468851183042
592,135449,B437SD,2017,0.5965242758531137
593,135599,DY40BZ,2017,0.10314461027658979
594,135979,B692HE,2017,0.8925520751990281
595,142900,B375FD,2017,0.016077610468967926
596,137007,B927ER,2017,1.066686074814272
597,136310,B913PD,2017,0.04509994373817521
598,136994,B911SN,2017,0.18440714343037012
599,136333,B930PT,2017,0.19021161008421167
600,137231,B902PZ,2017,0.6487644757376867
602,143895,B360UE,2017,0.06251334369969942
606,135684,B376NU,2017,-0.1290340558770685
607,137274,WS27NR,2017,0.19601607673805319
608,137706,WV124BD,2017,0.016077610468967926
609,138374,WS29UA,2017,-0.4947154550690804
610,138606,WS12ND,2017,0.6661778756992114
611,140586,WV38HU,2017,0.16118927681500436
612,104390,WV112QE,2017,-0.47730205510755597
614,137730,WV111RD,2017,0.37015007635329694
615,138852,WV39DU,2017,2.0650543392750023
616,139891,WV39DU,2017,1.9721828728135393
617,131547,WV68XG,2017,2.424931271813173
618,140001,L329PP,2017,-1.6265864525681646
620,142798,L343NB,2017,-1.8935919186448715
621,135479,L338XF,2017,0.039295477084333674
623,139588,L10BS,2017,0.12636247689195554
625,138696,L137HQ,2017,0.056708877045858294
626,104688,L127LE,2017,0.3063009431610408
627,104692,L101LB,2017,0.45141260950707723
628,104693,L46SH,2017,0.5849153425454306
629,104698,L183HS,2017,0.5210662093531749
631,104705,L76HQ,2017,0.7416359421991502
632,104706,L55AF,2017,0.04509994373817521
634,104712,L257TN,2017,0.8112895420452478
636,104714,L129HZ,2017,0.20182054339189473
637,104715,L119DQ,2017,0.050904410392016756
638,104717,L97BF,2017,-0.018749189454080904
639,136409,L114SG,2017,0.34112774308408966
640,138463,L256EG,2017,0.677786809006894
641,138850,L176AB,2017,1.4846076738908565
642,131065,L50SQ,2017,-0.04196705606944665
643,136119,L195NY,2017,0.637155542430004
644,144327,WA118NY,2017,0.23084287666110204
645,104827,WA110JG,2017,-2.2302509845676766
646,104829,WA106PN,2017,-2.0619214516062736
650,104835,WA93HE,2017,-2.218642051259993
652,136141,WA95AU,2017,-0.0651849226848124
653,144479,LE26UA,2017,0.25406074327646777
655,144629,LE51RT,2017,0.8635297419298208
656,120277,LE55FT,2017,0.2598652099303093
657,120279,LE26FU,2017,-2.038703584990908
658,120281,LE40FL,2017,-2.2476643845292004
659,136611,SN139DF,2017,-2.3115135177214565
660,136911,SN47HG,2017,0.06251334369969942
661,126458,SP47ND,2017,0.25406074327646777
662,143005,SP48HH,2017,-2.1315750514523715
663,137230,BA129DR,2017,0.7590493421606743
664,138020,BA149EH,2017,-0.41345292191529986
665,137827,SP11RD,2017,0.828702942006772
666,126473,SP11QY,2017,0.29469200985335775
667,136389,SN104EB,2017,0.3063009431610408
668,136632,SN146HJ,2017,0.2250384100072605
669,138623,SN84AX,2017,0.48623940943012606
670,137650,SN118YH,2017,0.021882077122809467
671,142316,SN54AT,2017,-1.3305586532222502
672,138630,SN103AG,2017,-2.056116984952433
673,136183,SP29HS,2017,1.8502890730828683
674,145139,SN27SH,2017,0.2772786098918335
676,137248,PE297DD,2017,0.7474404088529917
677,136610,CB75AA,2017,-2.1315750514523715
680,137880,PE73BY,2017,0.7706582754683574
684,110882,PE46JT,2017,-0.8139611210303606
685,110899,PE39PY,2017,0.0741222770073825
686,110907,PE15JN,2017,0.5268706760070161
687,136266,PE67JX,2017,0.1495803435073213
688,135263,PE12UW,2017,0.6545689423915283
689,138198,WA71QU,2017,0.31210540981488233
691,136779,WA74SY,2017,0.010273143815126387
692,137152,CM08QB,2017,-2.224446517913835
693,138239,CM159DA,2017,-0.28575465553078805
694,139248,CO92HR,2017,-0.7094807212612143
696,139402,CM73NR,2017,0.15538481016116282
698,137937,CO28NJ,2017,0.42239027623786995
699,145061,CO123TG,2017,-0.15805638914627582
701,137445,CM186JH,2017,0.5500885426223822
702,137694,CM202NR,2017,0.42239027623786995
703,137552,CM187NQ,2017,-2.3115135177214565
704,136904,CM29RZ,2017,-0.3554082553768853
705,136729,CO61PZ,2017,0.027686543776651005
706,137013,CM71WY,2017,0.3643456096994554
707,139179,CM75XP,2017,-0.007140256146397822
708,132762,SS24UY,2017,0.24245180996878468
709,137284,SS95UU,2017,-2.137379518106213
710,138174,SS93TG,2017,0.6603734090453698
711,137312,SS07JS,2017,0.48043494277628457
714,137549,RM166SA,2017,0.120558010238114
716,137214,RM163NJ,2017,-0.08259832264633701
717,136854,SS178JT,2017,-1.2667095200299943
718,137456,SS170NW,2017,-2.1431839847600545
719,133114,RM164LU,2017,0.42239027623786995
720,139189,HR40RN,2017,-1.440843519645238
721,116936,HR11HY,2017,0.050904410392016756
722,137608,HR53AR,2017,0.1495803435073213
723,116941,HR68JJ,2017,-2.0619214516062736
725,136286,ME101PF,2017,-0.07679385599249548
726,140640,TN49XL,2017,0.3933679429686627
727,136847,TN126LT,2017,0.49784834273780876
728,140874,CT13EN,2017,0.10314461027658979
730,136465,CT67NS,2017,-2.178010784683103
733,118933,DA122JW,2017,-0.16966532245395888
734,136317,CT130FA,2017,0.027686543776651005
735,137458,CT214HL,2017,0.021882077122809467
736,135826,CT126RH,2017,-2.0793348515677983
737,135195,CT195FP,2017,0.12636247689195554
739,135297,DA11QE,2017,-0.3147769887999953
740,137421,BB54AY,2017,0.31210540981488233
741,119792,L394TA,2017,-2.3173179843752982
742,136893,PR71RS,2017,1.0492726748527472
744,119797,BB46SJ,2017,0.6893957423145771
745,119798,LA12RX,2017,-0.1116206559155443
747,119800,PR32XA,2017,-0.24512338895389768
748,119801,BB79JA,2017,0.8635297419298208
750,119803,PR73LS,2017,0.4688260094686015
752,134989,BB98LF,2017,0.17860267677652858
753,134990,BB90PR,2017,0.4456081428532357
754,134994,BB128ST,2017,0.474630476122443
755,134996,BB102AT,2017,-2.1257705847985298
756,143401,SY12LL,2017,0.5733064092377479
757,138216,SY39EE,2017,1.0899039414296376
759,139455,SY66EX,2017,1.7109818733906736
760,139769,TF136NB,2017,-0.4831065217613975
761,140922,TF118PD,2017,-2.1431839847600545
762,123573,SY39DW,2017,0.010273143815126387
764,141451,DY148PE,2017,0.19021161008421167
765,123580,TF91HF,2017,0.4688260094686015
766,142153,WV165JD,2017,0.1495803435073213
767,123589,SY45UB,2017,0.5965242758531137
768,137336,SY42AX,2017,0.5036528093916502
769,142067,TF29SQ,2017,0.11475354358427287
770,142285,TF27AB,2017,-0.45408418849219023
771,123574,TF107DS,2017,-2.3173179843752982
773,138483,CW60BL,2017,0.7938761420837231
774,136645,CH37AD,2017,0.3353232764302481
775,111422,CH21NN,2017,2.041836472659637
776,111440,WA60HY,2017,-0.6688494546843241
778,136543,CH35XF,2017,0.14377587685348017
779,136184,CW72BT,2017,0.6139376758146379
780,140675,TR262BB,2017,0.27147414323799196
781,140836,PL231HE,2017,2.1347079391211
782,138260,L206AQ,2017,0.3527366763917723
783,141338,L237UL,2017,0.021882077122809467
784,141693,L209NU,2017,-1.2609050533761528
786,144618,PR99TF,2017,0.10894907693043134
787,137533,L316DE,2017,-0.3147769887999953
788,137436,L373HW,2017,0.6487644757376867
789,137514,L239YB,2017,-0.07098938933865394
790,137612,L372YN,2017,0.5791108758915895
791,137297,PR83DT,2017,0.3817590096609796
793,104956,PR86JS,2017,0.25406074327646777
794,104959,L302NA,2017,-0.21610105568469037
795,104960,L313DZ,2017,1.0434682081989062
796,104961,L235TF,2017,-2.1605973847215787
797,104964,PR84EX,2017,-0.326385922107678
798,141131,CH461RB,2017,0.056708877045858294
799,143554,CH453LN,2017,0.34112774308408966
800,137130,CH426RR,2017,0.056708877045858294
802,105097,CH439EB,2017,-0.007140256146397822
804,105263,BL40HU,2017,-0.25673232226158077
805,105264,BL16PQ,2017,-2.212837584606152
806,105266,BL49RU,2017,0.23084287666110204
807,105267,BL23BP,2017,-0.23931892230005614
808,135770,BL33HH,2017,-0.007140256146397822
809,135981,BL24HU,2017,-2.178010784683103
810,136135,BL48HY,2017,-2.259273317836884
811,143848,BL98LP,2017,0.3063009431610408
812,105354,BL81RN,2017,0.3933679429686627
813,105355,BL99NH,2017,0.10894907693043134
814,105358,M252BW,2017,0.23084287666110204
815,105360,M457PH,2017,-2.241859917875359
816,105361,BL09QZ,2017,-2.189619717990786
818,105364,BL97QT,2017,1.107317341391162
819,105365,BL90TS,2017,-1.823938318798774
820,105366,M251JH,2017,2.1869481390056733
821,105367,BL90TZ,2017,0.8345074086606136
822,138097,M187DT,2017,-1.620781985914323
823,141196,M191FS,2017,0.016077610468967926
826,105560,M85UF,2017,-0.32058145545383643
827,105564,M188RL,2017,-2.0909437848754813
828,139148,M217SL,2017,0.5384796093146991
829,105574,M217SW,2017,1.1247307413526864
830,105576,M90RP,2017,-1.0693576537993845
831,105577,M400EW,2017,-0.7501119878381044
832,139456,M232YS,2017,-0.34960378872304376
833,105581,M206BX,2017,-2.1315750514523715
834,131880,M124WB,2017,-0.21610105568469037
835,135296,M168PR,2017,0.7474404088529917
837,135875,M239BP,2017,0.23664734331494316
838,136105,M408NT,2017,-0.2973635888384707
839,137039,OL83EP,2017,-0.09420725595401969
840,105734,OL26NT,2017,-0.018749189454080904
841,105736,OL36BU,2017,0.35854114304561385
842,141248,OL90BN,2017,0.21923394335341895
843,105738,OL90LS,2017,1.2582334743910397
844,137133,OL13SQ,2017,0.2250384100072605
846,136432,OL99QY,2017,0.4165858095840284
848,105834,OL102NT,2017,-0.11742512256938543
849,105839,OL113LU,2017,0.7938761420837231
852,105844,M242GL,2017,0.2134294766995774
853,105845,OL164RX,2017,1.333691540890979
854,131726,OL102AA,2017,1.6181104069292098
855,140055,OL129RD,2017,0.5965242758531137
856,140091,OL163DR,2017,0.3353232764302481
857,135795,OL164XA,2017,-0.012944722800239363
859,138418,M66QT,2017,-1.899396385298713
860,142073,M445ZR,2017,0.9331833417759181
861,138698,M74FF,2017,0.16118927681500436
862,143059,M68RD,2017,0.4281947428917115
863,105977,M270BH,2017,-0.18127425576164155
864,144200,M309BP,2017,-0.04777152272328819
865,133351,M280SY,2017,0.2598652099303093
866,105986,M307JJ,2017,0.08573121031506559
867,131512,M68AA,2017,0.7822672087760405
868,144579,SK148LW,2017,-2.178010784683103
869,135122,M343NG,2017,-1.899396385298713
870,106270,OL68BH,2017,0.474630476122443
871,106271,M346AF,2017,-0.012944722800239363
874,137020,SK151LX,2017,0.8867476085451865
876,135508,OL68RF,2017,-0.059380456030970856
877,138124,M314BU,2017,0.1495803435073213
878,106365,M329PL,2017,-2.154792918067737
879,138614,WA158QW,2017,0.6545689423915283
880,106370,M320XA,2017,-2.259273317836884
881,136377,WA157RH,2017,-0.001335789492556282
882,138123,M335BP,2017,0.5384796093146991
883,106375,M333JR,2017,0.7300270088914671
885,141746,WN13HD,2017,-1.1970559201838966
886,106521,WN49TP,2017,-0.04777152272328819
889,106525,WA33EL,2017,1.5948925403138445
890,137448,M298JN,2017,0.625546609122321
892,106529,WN68AB,2017,0.3527366763917723
893,106531,WN60NX,2017,0.4398036761993942
895,106534,WN11HQ,2017,0.5268706760070161
896,106535,WN67RN,2017,0.48623940943012606
897,137603,DN57UB,2017,-2.218642051259993
898,138116,DN69AS,2017,0.24245180996878468
900,137842,DN12HY,2017,-1.7775025855680424
901,136675,DN110BZ,2017,-1.2609050533761528
902,136672,DN93HG,2017,1.3220826075832959
904,135942,DN123JY,2017,0.5384796093146991
905,135963,DN67SF,2017,-0.19288318906932464
906,106947,S652SN,2017,0.40497687627634577
907,140553,S627GA,2017,-0.13483852253091005
908,140459,S602UH,2017,-1.88778745199103
909,143649,PL177DR,2017,-0.5817824548767022
911,112038,TR73JA,2017,0.20762501004573586
912,112039,PL329UJ,2017,0.07992674366122404
914,112041,PL112NH,2017,-0.053575989377129735
915,136960,GL556HU,2017,0.12636247689195554
916,137382,NP167AA,2017,-0.25673232226158077
918,115772,GL523JD,2017,0.4281947428917115
919,137387,GL170DU,2017,2.1637302723903074
920,115775,GL102HA,2017,0.021882077122809467
921,136985,GL88AE,2017,-0.18127425576164155
922,136016,GL510WH,2017,0.4688260094686015
923,117499,SG52UR,2017,-0.07679385599249548
924,138747,WD65LG,2017,0.3759545430071385
925,138582,AL15AR,2017,1.4439764073139663
927,139154,SG51JB,2017,0.6197421424684795
928,137288,SG49RS,2017,-1.9574410518371277
929,117504,SG64BA,2017,0.12636247689195554
930,136608,SG76DZ,2017,0.19601607673805319
931,136415,LN23JB,2017,0.5733064092377479
932,139623,LN67SX,2017,-1.4814747862221282
933,136476,NG317PX,2017,0.7358314755453086
934,135563,LN67DT,2017,-0.26253678891542187
936,136044,NG347PP,2017,1.3278870742371374
937,136194,NG318ED,2017,-1.5337149861067012
938,136217,PE252QH,2017,-0.03035812276176357
939,138918,PE377DZ,2017,0.6313510757761626
940,139204,PE389LL,2017,0.5210662093531749
941,141268,NR192EU,2017,0.120558010238114
942,139572,NR219QT,2017,-1.7658936522603597
943,138039,NR65SB,2017,0.40497687627634577
944,139311,NR146JU,2017,0.5675019425839064
945,121154,NR289HZ,2017,-0.9648772540302384
946,140188,NR93DB,2017,0.4281947428917115
947,136201,NN26JW,2017,0.2772786098918335
948,140002,NE244JP,2017,0.0741222770073825
949,122328,NE476LR,2017,0.42239027623786995
951,122355,NE638DH,2017,0.3933679429686627
952,143291,NE463JB,2017,0.5268706760070161
953,137457,NE236BN,2017,0.17860267677652858
954,122360,NE227DS,2017,0.37015007635329694
955,122362,NE662DH,2017,0.2888875431995166
956,122363,NE650NG,2017,0.6139376758146379
957,137746,NE611DN,2017,0.021882077122809467
959,122374,NE250BP,2017,-2.1141616514908472
961,135886,NE639FZ,2017,-0.2799501888769465
963,142315,RH80AB,2017,0.027686543776651005
964,136531,GU98UG,2017,-0.04196705606944665
965,138928,CR69YB,2017,-2.1257705847985298
966,137116,TW183HJ,2017,-0.39023505529993413
967,125259,GU67AN,2017,-0.39023505529993413
968,137019,GU85BZ,2017,0.6429600090838452
969,140117,GU168PY,2017,0.8867476085451865
970,138765,TW181PF,2017,0.03349101043049214
971,143901,RH41LY,2017,-0.14644745583859273
972,136906,GU11XX,2017,-0.1754697891078
973,142284,GU215RF,2017,0.027686543776651005
974,136529,TW166LF,2017,0.3759545430071385
976,125271,GU126QH,2017,0.2772786098918335
977,125273,RH69AE,2017,-1.9458321185294447
978,132268,GU152PQ,2017,0.49784834273780876
979,126087,BN68LP,2017,0.34112774308408966
980,126088,RH191QY,2017,-0.7385030545304215
981,126089,RH193TY,2017,1.0899039414296376
982,139109,BN147AR,2017,0.5384796093146991
983,126092,BN443RX,2017,0.5384796093146991
984,126093,BN112JX,2017,-2.1257705847985298
985,126094,BN148BG,2017,0.48623940943012606
986,126095,RH118PG,2017,0.37015007635329694
988,140472,PO193HP,2017,0.5210662093531749
991,135744,BN159QZ,2017,-1.0577487204917018
992,135745,BN176FE,2017,-2.1664018513754204
993,135760,GU299DT,2017,-2.2708822511445663
994,135962,BN436YT,2017,-0.8255700543380434
995,134865,WA91TB,2017,0.6835912756607355
996,104980,L232TH,2017,0.07992674366122404
997,104982,L234TG,2017,-2.1257705847985298
998,105129,CH469PA,2017,0.4398036761993942
999,105130,CH418BA,2017,0.027686543776651005
1000,105277,BL34TP,2017,0.7532448755068332
1001,142766,BL66DE,2017,-0.10581618926170276
1002,105378,M458PJ,2017,0.3759545430071385
1003,105614,M96GN,2017,0.6661778756992114
1007,106279,SK165BJ,2017,0.010273143815126387
1009,131530,WN24XA,2017,-0.3728216553384099
1010,135199,WN23TL,2017,-0.08840278930017814
1011,114347,DL170HP,2017,-2.3289269176829808
1012,114349,DH15WB,2017,0.8519208086221377
1014,138093,DL12AN,2017,0.474630476122443
1015,142163,TN210BT,2017,0.48043494277628457
1019,142146,BN254BA,2017,0.4572170761609188
1020,116511,SO237GA,2017,0.13797141019963863
1021,141187,RG225TH,2017,0.17279821012268745
1022,116603,SO532DW,2017,1.827071206467503
1023,116617,PO142AE,2017,1.9895962727750636
1024,137605,RG215SU,2017,0.3933679429686627
1025,116637,SO454RQ,2017,-0.059380456030970856
1026,116639,PO107NN,2017,1.9605739395058563
1027,138661,NG93GF,2017,0.2656696765841504
1028,140854,NG196DX,2017,0.7880716754298817
1029,122949,NG58HN,2017,-2.201228651298469
1030,122955,DN227NJ,2017,-2.218642051259993
1031,122961,NG177HZ,2017,0.14377587685348017
1032,137915,NG118HX,2017,1.4962166071985397
1034,140531,SY25SH,2017,2.2043615389671976
1035,123631,TF43PX,2017,0.625546609122321
