,URN,Absence,YEAR,Postcode
36346,118908,5.1,2018,ME46SG
36347,136313,3.3,2018,ME13BY
36348,137376,5.3,2018,ME12UW
36349,141466,5.2,2018,ME80BX
36350,135964,5.1,2018,ME22SX
36351,136107,5.1,2018,ME75HT
36352,136108,5.9,2018,ME45JB
36353,141005,15.1,2018,ME50LB
36354,142555,7.0,2018,ME71UG
36356,140701,8.4,2018,ME50LB
36834,119707,4.8,2018,PR21SL
36835,136801,3.0,2018,PR16QQ
36836,139130,5.9,2018,BB88JF
36837,119711,8.3,2018,LA31HS
36838,141028,6.6,2018,BB126NX
36839,136717,4.1,2018,FY67EU
36840,119714,5.4,2018,FY55DG
36841,119716,5.2,2018,BB71EJ
36842,141971,2.3,2018,PR14BD
36843,119719,6.1,2018,BB87DP
36844,144356,8.7,2018,BB14ED
36845,119721,7.0,2018,BB53EA
36846,119722,6.4,2018,BB48HW
36847,119723,8.1,2018,PR252TP
36848,142856,6.4,2018,BB185TB
36849,136997,5.2,2018,BB74QS
36850,143794,5.8,2018,PR72NJ
36852,119740,5.0,2018,FY84DG
36853,139290,4.9,2018,PR251QX
36854,119743,6.0,2018,PR56RN
36855,119744,6.0,2018,PR42ST
36856,119745,8.6,2018,OL130TG
36857,119746,5.3,2018,L407RZ
36858,137342,4.5,2018,PR31YE
36859,119748,5.5,2018,LA59LS
36860,119749,4.7,2018,PR33AR
36861,119751,5.9,2018,WN57AL
36862,137768,4.5,2018,PR46AQ
36863,119753,5.5,2018,OL128TS
36864,137111,4.4,2018,PR55UR
36865,119757,4.9,2018,BB52QY
36866,119759,4.1,2018,PR35JJ
36867,119761,7.1,2018,LA45BG
36868,138647,4.2,2018,PR71LL
36869,119765,4.1,2018,PR10SR
36870,119767,4.3,2018,BB44EY
36871,138544,4.6,2018,PR73AY
36872,119770,6.0,2018,LA13LS
36873,119771,7.0,2018,FY78HE
36874,119773,5.3,2018,PR16DT
36875,119774,6.0,2018,WN86JN
36876,132834,6.6,2018,L392AT
36877,119775,3.5,2018,PR253AH
36878,119779,4.1,2018,PR23SQ
36880,119781,4.1,2018,PR14PR
36881,119782,6.8,2018,WN86JW
36882,119784,5.1,2018,PR56PB
36883,119785,5.9,2018,BB88JT
36884,137296,3.5,2018,PR269HH
36885,119788,5.3,2018,FY84JL
36886,119789,3.9,2018,FY60NP
36887,137421,3.1,2018,BB54AY
36888,119792,6.1,2018,L394TA
36889,119794,5.0,2018,PR45SN
36890,136893,3.3,2018,PR71RS
36891,136731,5.0,2018,LA14RS
36892,119797,6.2,2018,BB46SJ
36893,119798,6.4,2018,LA12RX
36894,119799,5.2,2018,FY78AY
36895,119800,5.3,2018,PR32XA
36896,119801,4.5,2018,BB79JA
36897,119802,3.9,2018,PR10LN
36898,119803,4.2,2018,PR73LS
36900,134989,5.9,2018,BB98LF
36901,134990,7.6,2018,BB90PR
36902,134994,5.5,2018,BB128ST
36903,134995,11.0,2018,BB115BT
36904,134996,5.1,2018,BB102AT
36905,134997,5.8,2018,BB103AA
36906,135003,6.7,2018,BB113DF
36914,138835,4.2,2018,BB47BJ
36915,136742,4.9,2018,LA13EF
36916,136381,3.9,2018,LA11SF
36917,136390,3.6,2018,BB72DJ
36918,119813,5.6,2018,FY68BE
36919,119814,4.2,2018,PR28RA
36920,119816,5.1,2018,PR251BS
36921,137498,6.8,2018,L406JJ
36922,135649,4.6,2018,BB54FF
36923,135936,7.1,2018,PR29YR
36925,119866,26.4,2018,PR23DB
36926,119873,19.4,2018,LA28NS
36927,119876,6.9,2018,LA33AB
36928,119877,6.4,2018,PR71JZ
36932,119883,7.4,2018,BB53BE
36935,143879,5.4,2018,BB46LR
36939,119895,20.7,2018,FY67HE
36941,119898,10.7,2018,WN89DP
36944,134625,26.6,2018,BB114DT
36949,131258,8.2,2018,WN88EH
36951,135346,9.3,2018,PR26EE
37008,138220,2.5,2018,BB22LD
37009,139924,11.8,2018,BB31AF
37010,141321,7.7,2018,BB30AL
37011,142088,5.2,2018,BB18QA
37012,140879,5.4,2018,BB26TD
37013,119790,6.7,2018,BB11PY
37014,119793,5.7,2018,BB24SR
37015,134906,5.5,2018,BB23HJ
37016,141565,2.1,2018,BB27AD
37018,136900,4.7,2018,BB22JR
37019,141165,5.9,2018,BB26DF
37020,135580,6.2,2018,BB33HD
37054,139675,5.8,2018,FY20TS
37055,140021,11.2,2018,FY42AR
37056,141132,6.6,2018,FY37LS
37057,142469,6.8,2018,FY43JZ
37058,137973,6.0,2018,FY20AZ
37059,140759,5.5,2018,FY44PH
37060,141257,5.2,2018,FY37EQ
37062,140143,4.6,2018,FY39HF
37347,137112,5.5,2018,NG122FQ
37348,137117,5.2,2018,DN227NJ
37349,137141,4.9,2018,DN118EF
37350,137085,6.1,2018,NG43SH
37351,138481,6.5,2018,NG177DH
37352,137981,5.3,2018,NG178HP
37353,138411,5.2,2018,NG200QN
37354,138247,4.5,2018,S817EN
37355,138248,5.3,2018,S802SF
37356,139062,6.4,2018,NG229TD
37357,139063,5.6,2018,NG171EE
37358,139956,6.2,2018,NG156PX
37359,140549,6.0,2018,NG244AB
37360,140992,5.7,2018,NG163EA
37362,144486,8.2,2018,NG197AP
37364,144182,6.0,2018,NG146JZ
37365,137158,5.7,2018,NG198QA
37366,144687,5.8,2018,NG190JX
37367,137857,5.7,2018,NG172DU
37368,136361,4.8,2018,NG58GX
37369,137536,4.6,2018,NG56NZ
37370,136627,3.9,2018,NG44AA
37371,138832,4.3,2018,NG93DU
37372,138837,4.7,2018,NG93GA
37373,122854,5.9,2018,NG95AL
37374,138641,5.0,2018,NG162NJ
37375,142725,4.7,2018,NG166BW
37376,136628,3.0,2018,NG27FA
37377,138482,4.1,2018,NG27BW
37378,136878,4.1,2018,NG138BL
37379,137628,4.9,2018,NG210AG
37380,138964,5.8,2018,LE126QN
37381,137319,4.8,2018,NG220JH
37382,138191,5.6,2018,NG125FF
37383,138076,5.2,2018,DN227PY
37384,137763,5.0,2018,NG182AT
37385,137409,4.2,2018,NG27QY
37386,137159,4.9,2018,NG157DB
37387,122898,5.7,2018,NG250LG
37388,138810,3.9,2018,NG57JZ
37389,140698,4.5,2018,NG196BW
37390,136291,4.1,2018,NG97EW
37391,138661,6.4,2018,NG93GF
37392,135583,7.0,2018,NG182DY
37393,140854,11.7,2018,NG196DX
37396,122949,16.5,2018,NG58HN
37399,122955,9.4,2018,DN227NJ
37400,122956,12.8,2018,NG210DQ
37402,122961,7.4,2018,NG177HZ
37403,130996,7.9,2018,NG241JR
37479,137184,3.6,2018,NG83LD
37480,140369,5.2,2018,NG83GP
37481,140984,6.3,2018,NG72PL
37482,141335,6.2,2018,NG118JW
37483,141363,5.0,2018,NG59PJ
37484,144487,7.6,2018,NG59AZ
37485,145146,3.1,2018,NG81EA
37486,145952,8.2,2018,NG68AQ
37487,141010,4.1,2018,NG51EB
37489,136724,3.9,2018,NG82FT
37490,139765,4.1,2018,NG27YF
37491,137798,4.5,2018,NG85GY
37492,138341,4.0,2018,NG83EZ
37493,134253,9.3,2018,NG76ND
37494,135761,6.0,2018,NG84HY
37495,135881,5.5,2018,NG37EB
37496,135685,7.6,2018,NG68HG
37497,137915,9.2,2018,NG118HX
37498,144321,9.8,2018,NG83EZ
37500,144320,20.5,2018,NG83BT
37624,141176,5.6,2018,SY132BY
37625,143142,7.1,2018,SY107BD
37626,143401,7.3,2018,SY12LL
37627,138216,4.6,2018,SY39EE
37628,123564,6.1,2018,SY95AY
37629,139455,4.6,2018,SY66EX
37630,139102,5.9,2018,SY120EA
37631,139769,5.7,2018,TF136NB
37632,140922,4.9,2018,TF118PD
37633,123570,6.6,2018,SY25LA
37634,123573,5.4,2018,SY39DW
37635,123577,5.5,2018,SY50TG
37636,141451,5.0,2018,DY148PE
37637,123580,6.9,2018,TF91HF
37638,142153,5.7,2018,WV165JD
37639,136979,5.2,2018,SY112AR
37640,139143,5.7,2018,WV164ER
37642,123589,6.2,2018,SY45UB
37649,137336,4.4,2018,SY42AX
37650,123630,22.0,2018,SY45PJ
37651,140531,7.5,2018,SY25SH
37706,142067,3.9,2018,TF29SQ
37707,142285,9.1,2018,TF27AB
37708,136516,4.4,2018,TF107HL
37709,123574,5.1,2018,TF107DS
37710,139766,8.8,2018,TF43JS
37711,139536,8.8,2018,TF31FA
37712,133708,4.7,2018,TF15NU
37714,137446,4.7,2018,TF107BD
37715,123595,5.5,2018,TF12DT
37716,123597,6.4,2018,TF13FA
37717,123627,2.6,2018,TF34NW
37718,135149,5.8,2018,TF75FB
37719,135582,6.4,2018,TF75HX
37722,123631,7.5,2018,TF43PX
37724,132122,21.7,2018,TF43PP
37845,139953,11.0,2018,CW14EB
37846,137064,5.0,2018,SK118JR
37847,140813,9.9,2018,WA160EA
37848,142472,7.4,2018,CW27NQ
37849,142890,4.5,2018,CW12PZ
37850,140791,5.4,2018,SK102EE
37851,140108,4.0,2018,ST72HR
37852,136340,4.0,2018,CW113NT
37853,111410,6.1,2018,CW109BU
37854,111417,7.4,2018,CW27JT
37855,111419,5.5,2018,CW55HD
37856,142237,5.4,2018,CW25DH
37857,138002,4.1,2018,WA160EA
37858,137449,6.0,2018,CW47DX
37859,111436,4.8,2018,SK121PU
37860,136279,4.5,2018,CW57DY
37861,111443,5.8,2018,SK91LZ
37862,136655,4.9,2018,CW124NS
37863,138662,5.2,2018,CW121NT
37864,139764,5.7,2018,CW28AE
37865,139139,5.4,2018,SK118LB
37870,136278,6.4,2018,SK104AF
37871,137491,4.2,2018,CW113NS
37872,140176,43.3,2018,WA168PA
37873,141559,11.2,2018,ST73EL
37876,140457,12.1,2018,CW13DT
38004,137582,5.6,2018,CW97DT
38005,138148,5.7,2018,CW81LH
38006,143817,5.8,2018,CH47AE
38008,111396,7.5,2018,CH15JH
38009,138318,5.1,2018,CH649NH
38010,111414,5.6,2018,CW83HT
38011,138743,5.8,2018,CW98EZ
38012,138483,5.7,2018,CW60BL
38013,136645,5.7,2018,CH37AD
38014,111422,5.0,2018,CH21NN
38015,111424,4.2,2018,SY148JD
38016,111429,6.4,2018,CH662NU
38017,111440,6.1,2018,WA60HY
38018,139343,7.0,2018,CH47HS
38019,111450,5.0,2018,CW81JW
38020,111451,6.8,2018,CH657AQ
38021,136543,6.9,2018,CH35XF
38025,135941,6.2,2018,CH656EA
38026,136184,7.0,2018,CW72BT
38028,140093,30.3,2018,CW81NU
38029,111503,12.3,2018,CW81LD
38030,111504,5.9,2018,CW71NU
38031,111505,12.3,2018,CW74EJ
38034,111511,7.2,2018,CH21HD
38036,111517,15.2,2018,CH662NA
38271,140675,5.7,2018,TR262BB
38272,140836,6.9,2018,PL231HE
38273,143649,7.5,2018,PL177DR
38274,145108,5.9,2018,PL267RN
38275,139155,5.3,2018,PL159JR
38276,112038,6.6,2018,TR73JA
38277,112039,6.0,2018,PL329UJ
38278,136575,5.3,2018,PL124AY
38279,112041,5.5,2018,PL112NH
38280,143981,6.1,2018,TR138NR
38281,136852,5.1,2018,TR108PZ
38282,112045,6.9,2018,EX238DQ
38283,137223,5.5,2018,TR114LH
38284,138024,5.5,2018,PL276BU
38285,136383,5.3,2018,PL311DD
38286,136573,4.8,2018,PL253NR
38287,112052,5.4,2018,PL254BZ
38288,136524,6.2,2018,TR147PP
38289,112054,5.2,2018,TR151TA
38290,112055,5.1,2018,TR36LT
38291,136572,4.7,2018,TR25SE
38292,136614,8.0,2018,TR153PZ
38293,143993,6.5,2018,TR127EB
38294,136533,5.1,2018,TR73BH
38295,136567,5.5,2018,TR11TN
38296,144291,6.1,2018,PL143EA
38297,137839,6.1,2018,PL131NQ
38298,112063,7.5,2018,TR197JX
38299,145211,6.8,2018,TR274DN
38300,136873,5.6,2018,TR183JT
38301,112067,6.7,2018,TR182TG
38303,137478,10.1,2018,TR11TE
38551,140406,6.1,2018,CA288TY
38552,112375,5.0,2018,CA73EZ
38553,140600,7.0,2018,CA144JW
38554,141041,5.3,2018,LA143JT
38555,141499,6.0,2018,CA144EB
38556,112377,6.2,2018,CA74DD
38557,112378,7.6,2018,CA93QU
38558,143749,6.0,2018,LA62HJ
38559,112379,6.7,2018,LA231HW
38560,137269,8.1,2018,LA105AL
38561,142306,5.5,2018,CA139HF
38562,112382,5.6,2018,CA156NT
38563,112383,5.8,2018,LA158AH
38564,112384,6.5,2018,LA218EW
38565,112385,4.5,2018,LA120EB
38566,112388,6.7,2018,LA185AB
38567,112393,6.6,2018,CA118NG
38568,112397,5.9,2018,CA79PX
38569,112398,7.0,2018,CA288UG
38570,112399,6.0,2018,CA13RQ
38571,112400,5.8,2018,LA139LE
38572,112401,6.8,2018,CA143EE
38597,136671,5.7,2018,LA97EQ
38598,136732,3.6,2018,CA117EG
38599,137369,6.0,2018,CA11JB
38600,136526,5.9,2018,LA96PJ
38601,137205,5.6,2018,LA77DD
38602,137107,5.5,2018,CA174HA
38603,137251,5.5,2018,CA166XU
38604,137338,5.4,2018,LA117SA
38605,136357,5.3,2018,LA62HJ
38606,137252,6.0,2018,CA81AR
38607,137254,5.3,2018,CA57NN
38608,136902,5.3,2018,CA125QB
38609,141106,4.3,2018,LA130NY
38610,135620,6.0,2018,CA26LB
38611,135621,7.9,2018,CA11LY
38612,135632,4.6,2018,CA222DQ
38613,135940,5.5,2018,LA139BB
38846,136306,4.6,2018,GL20LF
38847,136666,4.7,2018,GL13JN
38848,138421,6.2,2018,GL155DZ
38849,138496,5.5,2018,GL142AZ
38850,140011,6.6,2018,GL40RT
38851,144013,7.2,2018,GL167QW
38852,144761,9.0,2018,GL139FB
38853,115720,5.7,2018,GL43QU
38854,145480,8.5,2018,GL34QF
38855,136772,5.3,2018,GL528AE
38856,115723,6.1,2018,GL54AX
38857,137298,5.9,2018,GL24PR
38858,137059,4.3,2018,GL67DY
38859,137097,5.8,2018,GL74JQ
38860,136982,5.7,2018,GL40DD
38881,136767,4.1,2018,GL15LE
38882,137123,4.5,2018,GL54HE
38883,136874,3.7,2018,GL54HF
38884,136353,4.0,2018,GL510HG
38885,136578,3.2,2018,GL25AE
38886,137752,5.8,2018,GL208DF
38887,137033,4.8,2018,GL128RB
38888,115758,6.3,2018,GL114BY
38889,136474,3.4,2018,GL538QF
38890,137634,4.3,2018,GL32RB
38891,136292,5.0,2018,GL542BD
38892,138746,5.9,2018,GL181QF
38893,136623,5.9,2018,GL32PL
38894,136960,5.0,2018,GL556HU
38895,137382,4.4,2018,NP167AA
38896,136764,6.2,2018,GL545LB
38897,136725,6.8,2018,GL513EF
38898,137217,5.6,2018,GL71HS
38899,136527,5.3,2018,GL71XB
38900,115772,6.8,2018,GL523JD
38901,137387,4.6,2018,GL170DU
38902,115775,6.8,2018,GL102HA
38903,136985,5.1,2018,GL88AE
38905,136016,5.9,2018,GL510WH
38906,136199,11.6,2018,GL46RN
38908,138429,9.3,2018,GL115HD
38911,115821,9.0,2018,GL513AT
38914,115825,7.0,2018,GL208JJ
38916,131549,5.6,2018,GL513AT
39309,117499,5.1,2018,SG52UR
39310,138747,9.4,2018,WD65LG
39311,138582,4.8,2018,AL15AR
39312,139416,12.2,2018,WD65NN
39313,117500,5.1,2018,HP11TX
39314,139873,5.6,2018,SG138EN
39315,139662,5.0,2018,WD38AB
39316,139154,4.6,2018,SG51JB
39317,137288,4.4,2018,SG49RS
39318,117504,6.8,2018,SG64BA
39319,137038,4.4,2018,AL14PR
39320,137985,5.3,2018,SG129NX
39321,137847,5.7,2018,AL86YR
39322,136608,4.9,2018,SG76DZ
39323,140037,6.5,2018,SG13BE
39324,141004,11.2,2018,WD244PT
39325,142051,5.9,2018,EN80JU
39326,143131,5.7,2018,EN118JY
39328,137270,4.2,2018,AL54QP
39329,117512,7.1,2018,HP24DE
39330,138286,4.1,2018,AL40XB
39331,117515,6.4,2018,SG13RB
39332,117518,5.7,2018,SG29SW
39333,140294,4.2,2018,SG138AJ
39334,136973,4.6,2018,AL53AE
39335,137110,6.6,2018,HP38JB
39336,137339,4.3,2018,AL36DB
39337,117525,6.8,2018,AL72AF
39338,139036,5.1,2018,WD49HN
39339,137757,4.6,2018,AL108NL
39340,117528,8.3,2018,HP13DW
39341,136396,4.5,2018,EN107DD
39342,117530,4.6,2018,SG20HS
39343,140049,5.0,2018,WD186NS
39344,117534,6.1,2018,SG28UT
39345,138484,5.1,2018,SG142DG
39346,138632,4.9,2018,AL87NL
39347,117537,5.7,2018,SG63QA
39348,137656,5.9,2018,SG87JH
39349,137002,4.5,2018,SG99BT
39354,137792,7.5,2018,AL108AB
39355,136609,3.7,2018,AL49NX
39356,137637,4.9,2018,CM235BD
39357,137090,4.2,2018,SG120DP
39358,117552,5.6,2018,HP27HL
39359,138352,5.2,2018,HP235JD
39361,117555,6.1,2018,AL36DR
39362,138356,6.2,2018,AL54TD
39363,117557,5.7,2018,HP12PH
39364,138106,5.9,2018,AL13RQ
39366,136922,4.6,2018,WD61HL
39381,136606,4.8,2018,WD33AQ
39382,136276,5.2,2018,WD187JF
39383,136289,4.6,2018,WD180AE
39384,136899,4.3,2018,WD250UU
39385,117577,3.3,2018,CM233LU
39386,117578,6.6,2018,HP43AH
39387,136554,4.2,2018,EN62DU
39388,137872,4.9,2018,WD234PA
39389,136877,5.0,2018,WD232TY
39390,137224,5.1,2018,EN61EZ
39391,137938,5.3,2018,AL40TT
39392,137895,4.3,2018,SG14AE
39393,138042,6.5,2018,AL12QA
39394,137532,4.2,2018,EN75QW
39395,137156,5.2,2018,CM219BY
39396,137922,5.1,2018,WD250SS
39397,137914,4.4,2018,WD31HG
39398,117591,5.0,2018,AL97BN
39399,140786,4.2,2018,CM235NJ
39400,136901,4.8,2018,WD36EW
39401,117594,6.0,2018,CM232NQ
39402,138360,5.4,2018,EN75FB
39404,136607,5.8,2018,EN110QF
39405,136482,3.1,2018,CM235HX
39406,135876,5.4,2018,WD257HW
39407,135938,7.3,2018,WD233AA
39410,138485,7.8,2018,AL87LW
39412,117669,12.0,2018,SG29AB
39414,117671,11.1,2018,AL37ET
39415,117672,8.3,2018,HP11TQ
39416,142257,17.5,2018,SG137PB
39417,117674,26.0,2018,AL35RP
39419,117679,15.8,2018,SG28UT
39425,117685,7.2,2018,AL35AY
39426,117686,19.5,2018,WD233AT
39432,131060,29.3,2018,SG76EY
39459,136013,4.1,2018,PO369BA
39474,136751,7.5,2018,PO369JH
39475,136753,6.4,2018,PO333LN
39476,140691,5.1,2018,PO381BG
39477,140845,5.9,2018,PO318HB
39478,140948,6.6,2018,PO326EA
39479,136010,6.3,2018,PO302DX
39480,136012,6.8,2018,PO305QU
39481,135552,6.0,2018,PO305QT
39740,137572,5.2,2018,PE109DT
39741,137282,6.9,2018,PE127PU
39742,138783,6.5,2018,PE235EW
39743,138638,4.2,2018,NG319AU
39744,137667,5.0,2018,NG347RS
39745,140950,3.1,2018,LN21PF
39746,137873,6.0,2018,PE68NF
39747,141166,4.6,2018,LN44PN
39748,141391,4.5,2018,PE201JS
39749,136479,6.5,2018,NG334NT
39750,142392,6.0,2018,LN117PN
39751,136624,4.3,2018,NG317JR
39752,139140,4.2,2018,PE219PF
39753,120642,4.7,2018,PE112PJ
39754,120645,6.8,2018,PE129LF
39755,144488,5.7,2018,PE112EJ
39756,144968,7.8,2018,LN119AW
39757,145052,5.7,2018,LN34JP
39758,145167,6.3,2018,LN110HG
39759,136968,5.8,2018,LN139BL
39760,136958,4.5,2018,LN76QZ
39761,141581,5.5,2018,LN96DA
39762,120655,4.4,2018,DN212ST
39763,137600,5.6,2018,PE91HE
39764,138754,6.8,2018,PE219HB
39765,137793,3.5,2018,PE109JE
39766,138755,6.1,2018,PE114TF
39767,136491,4.2,2018,LN83RF
39768,138756,7.1,2018,PE228AA
39769,139304,5.1,2018,PE112XH
39795,138757,3.6,2018,PE252QS
39796,136315,4.6,2018,LN139HY
39797,137166,4.0,2018,NG316RP
39798,137213,5.2,2018,NG347DD
39799,142262,4.9,2018,LN119LL
39800,136350,3.0,2018,LN76QJ
39801,136537,6.1,2018,LN13SP
39802,137447,5.9,2018,LN24PN
39803,138665,4.1,2018,LN95AD
39804,136871,6.9,2018,LN69AG
39805,137135,6.2,2018,LN69AF
39806,136415,4.8,2018,LN23JB
39807,136358,5.0,2018,LN41LH
39808,138839,5.8,2018,LN50PA
39809,139623,6.0,2018,LN67SX
39810,136476,8.1,2018,NG317PX
39811,136282,7.0,2018,PE229LD
39812,139180,4.2,2018,PE216JY
39813,135563,4.6,2018,LN67DT
39814,135564,5.8,2018,LN60EP
39815,135565,4.7,2018,LN58PW
39816,135666,10.3,2018,DN211PB
39817,136044,6.1,2018,NG347PP
39818,136194,4.7,2018,NG318ED
39819,136217,7.5,2018,PE252QH
39820,141253,6.6,2018,NG317LP
39824,142667,6.7,2018,PE112EH
39828,120754,5.8,2018,LN68AR
39834,139316,19.2,2018,NG317US
39835,142510,18.6,2018,PE235EJ
39837,131277,13.4,2018,LN58EL
39839,142136,9.4,2018,DN211PB
40178,138918,7.0,2018,PE377DZ
40179,141268,5.6,2018,NR192EU
40180,139572,5.8,2018,NR219QT
40181,138039,5.5,2018,NR65SB
40182,139311,6.1,2018,NR146JU
40183,121154,5.5,2018,NR289HZ
40184,140188,5.5,2018,NR93DB
40185,140364,6.1,2018,NR316TA
40186,140557,6.8,2018,PE344LZ
40187,140815,7.1,2018,NR31DD
40188,141086,7.9,2018,NR46FF
40189,141177,6.8,2018,PE302QB
40190,141331,6.7,2018,NR305LS
40191,141395,5.6,2018,NR129DG
40192,142058,7.1,2018,NR34BX
40193,142059,6.8,2018,NR12PL
40194,142396,6.3,2018,PE147HA
40195,142583,7.1,2018,NR304LS
40196,142883,7.0,2018,NR304LS
40197,143520,6.2,2018,PE365HY
40198,144018,5.5,2018,NR152XR
40199,144359,6.2,2018,NR78NE
40200,145196,8.6,2018,PE389LL
40201,145501,6.3,2018,NR294QD
40202,137949,4.8,2018,IP256BA
40203,121159,5.4,2018,NR128QN
40204,138829,5.8,2018,NR104JT
40205,121162,5.9,2018,NR78NE
40206,121163,5.7,2018,NR147QP
40207,121164,5.1,2018,NR116AN
40208,140534,5.4,2018,NR172AJ
40209,121168,4.9,2018,PE322NS
40210,121169,6.5,2018,NR171RL
40212,137461,5.0,2018,NR180QT
40213,141269,5.8,2018,NR46PP
40214,136515,6.1,2018,PE304AW
40215,143278,5.1,2018,NR70XS
40216,139487,5.9,2018,NR86HP
40217,144316,4.8,2018,NR203AX
40218,137092,4.3,2018,IP224DH
40219,121188,4.5,2018,IP209DD
40220,137913,5.2,2018,NR13PB
40236,136481,5.0,2018,NR189SZ
40237,137431,5.9,2018,NR270EX
40238,138758,4.6,2018,NR133ER
40239,137621,5.5,2018,NR268ND
40240,137541,6.6,2018,NR318AP
40241,138759,6.0,2018,NR294QD
40242,135650,7.1,2018,NR79DL
40243,135904,7.9,2018,NR47LP
40244,136186,6.4,2018,NR50PX
40245,136187,5.3,2018,NR317JJ
40246,136202,7.9,2018,PE304QG
40247,136204,8.1,2018,IP241LH
40248,139058,7.4,2018,IP264PE
40249,121254,7.9,2018,NR270NH
40251,121256,6.5,2018,NR191JB
40255,121261,13.8,2018,NR47AU
40257,139099,10.0,2018,NR47BU
40260,135119,8.2,2018,PE304RP
40279,138073,7.1,2018,NN114LJ
40512,136948,5.9,2018,NN33EZ
40513,138235,5.8,2018,NN110QE
40514,138254,4.8,2018,NN171TD
40515,136488,4.5,2018,NN126DJ
40516,137089,3.8,2018,NN46TP
40517,138858,5.9,2018,NN48BU
40518,139013,6.9,2018,NN106AG
40519,139060,6.1,2018,NN172JH
40520,139690,8.9,2018,NN128TL
40521,139819,6.3,2018,NN83JH
40522,139957,6.2,2018,NN189NS
40523,139961,5.5,2018,NN82DQ
40524,137049,7.5,2018,NN146BB
40525,142063,6.3,2018,PE84BS
40526,138030,5.4,2018,NN95TY
40529,137614,5.8,2018,NN37SD
40530,146209,6.3,2018,NN106AG
40531,122059,4.8,2018,NN297PH
40532,143421,5.5,2018,MK196HN
40533,136489,6.0,2018,NN68QE
40534,137087,6.0,2018,NN73QG
40535,122066,5.2,2018,NN156SW
40536,138214,5.8,2018,NN56XA
40537,138932,6.5,2018,NN27HR
40538,140510,4.6,2018,NN36DG
40539,137878,4.9,2018,OX172QR
40540,139988,6.2,2018,NN108LF
40541,139158,4.8,2018,NN136FB
40542,137086,3.7,2018,NN156BJ
40543,142747,7.1,2018,NN36HT
40551,136976,5.1,2018,NN156HE
40552,136299,3.5,2018,NN15RT
40553,137613,6.1,2018,NN96PA
40554,137912,5.5,2018,NN84RP
40555,134814,5.8,2018,NN38NH
40556,135306,6.3,2018,NN175EB
40557,135317,3.9,2018,NN188LA
40558,135966,5.4,2018,NN169NS
40559,135967,5.1,2018,NN157AA
40560,136201,5.6,2018,NN26JW
40563,141791,5.9,2018,NN156PT
40566,137354,6.1,2018,NN26LR
40567,122162,18.1,2018,NN128AA
40569,140436,6.3,2018,NN38EZ
40572,140277,8.0,2018,NN82LA
40574,138634,15.7,2018,NN180TH
40696,140002,10.7,2018,NE244JP
40697,144601,6.1,2018,NE638DH
40699,144977,7.0,2018,NE227DS
40701,122328,6.9,2018,NE476LR
40711,122351,5.8,2018,NE425LJ
40714,143291,5.2,2018,NE463JB
40715,137457,4.7,2018,NE236BN
40716,122358,5.6,2018,NE209EY
40717,122360,6.9,2018,NE227DS
40718,137598,7.9,2018,TD152JF
40719,122362,6.3,2018,NE662DH
40720,122363,5.4,2018,NE650NG
40722,137746,5.1,2018,NE611DN
40723,141814,5.0,2018,NE226ED
40729,122374,6.7,2018,NE250BP
40730,135619,4.4,2018,NE242SY
40731,135886,6.3,2018,NE639FZ
40732,122382,6.0,2018,NE625DJ
40738,122389,8.5,2018,NE612HA
40739,122390,9.4,2018,NE614PB
40740,132771,25.6,2018,NE237EB
40974,138499,6.3,2018,OX169HY
40975,138269,3.8,2018,OX143DZ
40976,139998,5.1,2018,OX255HD
40978,140886,7.2,2018,OX169HY
40979,142218,6.5,2018,OX154LJ
40980,141111,7.5,2018,OX116BZ
40981,137936,5.3,2018,OX75DY
40982,142024,5.4,2018,OX262NS
40983,142863,9.6,2018,OX262NS
40984,141069,5.3,2018,OX264RS
40985,138289,5.0,2018,OX184PL
40986,123236,6.9,2018,OX181BU
40987,138210,6.1,2018,OX284AX
40988,144008,6.8,2018,OX281DX
40989,137919,6.0,2018,OX294AP
40990,137921,5.5,2018,RG91PS
40991,138897,6.9,2018,OX52NT
40992,140875,6.4,2018,OX331QH
40993,143984,5.9,2018,OX495RB
40996,137970,5.4,2018,OX27EE
40997,139146,6.7,2018,OX37QH
40998,143890,6.0,2018,OX141RF
40999,140580,5.6,2018,OX141JB
41000,123257,5.3,2018,OX141NP
41001,142104,5.9,2018,OX29JE
41002,138762,6.3,2018,OX118AZ
41003,138490,4.9,2018,OX117AJ
41004,137357,5.8,2018,OX108HH
41005,137993,5.0,2018,SN77LB
41006,137140,5.7,2018,OX129BY
41007,139528,9.1,2018,OX43DR
41008,138817,5.4,2018,OX201LP
41009,138667,6.7,2018,OX92AQ
41010,141146,4.5,2018,OX169DG
41012,135365,6.1,2018,OX160UD
41013,135675,8.2,2018,OX46JZ
41014,136261,5.5,2018,OX42AU
41028,123346,33.9,2018,OX46DQ
41241,123862,6.9,2018,BA112HQ
41242,138375,5.5,2018,TA64QY
41244,139655,8.0,2018,TA52NB
41245,140416,5.8,2018,TA218SW
41246,136851,6.3,2018,TA13HQ
41247,137203,6.2,2018,BA213EP
41248,136839,7.5,2018,BA77JJ
41250,137202,6.7,2018,BA69BY
41251,136294,5.9,2018,TA109SS
41252,123869,5.0,2018,BA99BX
41253,136295,6.5,2018,TA201JL
41255,137192,6.0,2018,BA45PF
41256,136913,4.9,2018,BA160AD
41260,136791,6.8,2018,TA246AY
